rec_id,given_name,surname,street_number,address_1,address_2,suburb,state,date_of_birth,phone_number
rec-4116-dup-2,dayna,baayens,10,gawler cfscent,phillip lodge,eleebana,nsw,,02 36733665
rec-5720-org,talyah,noble,72,ainslie avenue,wistari homefield,eaton,nsw,19840816,03 92653312
rec-5296-org,ciaran,cordina,10,elliott street,balmoral garden,mackay north,vic,19810705,07 68195153
rec-597-org,annabel,ebert,5,maxwell street,,burnie,vic,19120205,02 34614120
rec-3878-dup-1,kyl,hoffan,39,badimara street,,mentone,tas,19530726,04 81513979
rec-7720-org,callie,gazzola,77,stanley street,,harrington,sa,19680602,07 79829037
rec-1081-dup-2,madison,berfy,13,keys frescent,,hopperscrpssing,vic,19380507,08 65716940
rec-6323-org,mattheo,reid,41,cockcroft avenue,,highton,nsw,19550630,02 73806884
rec-1980-dup-2,kylg,scerrr,244,phillipson vrescent,,elwood,vic,19400402,08 46129898
rec-5285-dup-1,lesh,steinert,506,eldridgdsx treet,,oakleigh,nsw,19920506,08 84544758
rec-6697-org,tyler,commons,22,,chest base hospital,ivanhoe east,qld,19850126,03 70115771
rec-1106-dup-2,jkqc,herbrrt,8,jacoby place,,mount gravatt,,19920121,04 28681360
rec-2962-dup-0,mv,campbell,8,gosman close,,rose bay,nsw,19705910,
rec-6124-dup-3,mila,barmdgl,15,jenks place,,hastings,vic,,03 71728058
rec-332-org,danielle,reid,47,gallagher street,evergreen,ruse,wa,19650517,04 92458168
rec-2182-org,sienna,harrington,3,barr place,,sunshine,qld,19420110,08 36324763
rec-3158-dup-0,sndn,bowerman,25,monaro crescent,,cribpint,qld,19790602,
rec-7859-dup-2,morgan,mccarthy,13,chewings street,,bayswater north,wqb,19320211,04 24841028
rec-3158-org,sean,bowerman,25,monaro crescent,,crib point,qld,19790602,03 67204461
rec-157-org,carmen,crook,10,hope street,berkeley vlge,marsfield,nsw,19050506,07 69107952
rec-5428-dup-1,alivia,white,39,kitchener street,,wangaratta,qld,19900821,02 18611073
rec-7311-dup-3,,dixon,36,scotney place,,kingston,qld,,07 19731544
rec-5230-org,naomi,webb,,elsey street,,golden grove,wa,19681013,04 71254875
rec-1116-dup-2,jimmie,,40,,,auburn,sa,19471229,03 57548843
rec-627-dup-0,zzc,,48,place govett,mountain view village,kingsmoark,nsw,,03 53160770
rec-4257-dup-1,carlin,green,232,helen maypxrescent,gemma,monto,qld,19390517,07 04541573
rec-7374-dup-2,ashoey,mcgregor,31,maribyrnong avenue,rowethorpe,butwod,nsw,19815717,04 27392500
rec-2479-org,emiily,thorpe,111,dodwell street,lamington national,scarness,nsw,19610204,07 91778715
rec-1718-dup-1,akle,lomman,15,eyresyeet,inglewood,coffs harbour,qld,19520426,04 03748414
rec-6743-org,jade,hingston,29,caley crescent,lavender farm,east maitland,tas,19520114,08 17340015
rec-7867-org,brooke,pascoe,29,tia close,,bugaldie,nsw,19240119,02 84043840
rec-1520-org,connor,ljubic,61,jinka street,legend park,concord west,nsw,,03 16803951
rec-2590-dup-0,katkny,hope,154,nemarang crescent,,florey,nsw,19608127,07 97023417
rec-4750-dup-0,ebony,ledtischke,122,southerncbos drive,,kogarh,vic,19440310,07 07527535
rec-5913-dup-3,lachlan,bullxmck,90,wallaoo road,cypress gardens serviced apartments,jingili,wa,19820446,08 85831025
rec-4269-dup-3,ka,rlz,243,calder crescent,,brisbane,sa,19091139,04 63647690
rec-4733-org,isabella,fitzpatrick,14,getting crescent,,ourimbah,nsw,19920925,04 33399258
rec-1990-dup-2,sophie,matthwws,6,shumackktreet,,north ryde,nw,19780214,03 63580957
rec-5964-org,wil,bordon,6,karney street,,brighton-le-sands,vic,19481125,
rec-4755-dup-0,benjamin,scrimgeour,36,collings street,,willetton,,19851106,04 99915906
rec-7459-dup-1,yana,nguyen,285,barlow street,toolooa,alice springs,vic,19201937,02 40918205
rec-793-org,georgia,takats,48,albermarle place,,kotara south,sa,19981202,04 38608013
rec-5052-dup-0,,geogre,126,circuit nudoleton,,taree,nsw,,02 53850422
rec-1341-dup-3,sascha,mcfadcdeen,7,yapunyanatreet,,kinross,sa,19520204,08 66341091
rec-7759-dup-1,aliswa,goode,8,dumad istreet,kantz,manlt avle,nsw,19970908,02 31446525
rec-4813-dup-0,brianna,white,42,sinclair street,,carrara,,19550306,04 99136341
rec-7752-dup-1,jamie,ridijb,49,solly place,,two rocks,,19900088,08 91876765
rec-5750-org,david,lovelock,17,albermarle place,,rose bay,qld,19160429,02 45193251
rec-2477-dup-0,taylah,patwisno,36,laughtonwstreet,telopea park,bundabreg,vic,19960731,08 58837411
rec-4705-dup-3,thowtas,vetov,57,richmond street,diablo,macquari fields,nsw,19050916,03 22235335
rec-1123-dup-0,reegaj,grafton,242,norman fisher circuit,,wangaratta,qbd,19520311,03 56179679
rec-2770-dup-2,mattjew,coltmns,54,,,westbfy,vic,19950526,03 11967050
rec-1718-dup-0,kalwm,lommsn,14,eyre street,inglewood,coffs harbour,qodj,19520426,04 03748414
rec-7489-dup-1,felmingham,xavier,23,jardinessovtreet,bowilla court,sylvania,nsw,19290921,03 03531431
rec-727-org,roisin,mason,13,masson street,clarence village,yarram,nsw,19890309,07 26474532
rec-2192-org,joshua,stubbs,9,plant road,,moorooka,qld,19201028,08 98766251
rec-4203-org,olivia,dasilva,12,yiman street,,childers,qld,19301230,07 80990164
rec-1937-dup-0,courtney,hazell,259,lonsdale street,,naracnrte,alf,19731220,04 38883881
rec-4608-dup-0,coooef,blake,13,,,coldstream,vic,,04 38076156
rec-1911-org,bethany,goode,14,bundeela street,,mermaid waters,nsw,19370823,02 70007964
rec-450-dup-1,sajt,monteleone,214,akhurst grove,,nedlands,wa,19490129,08 23484873
rec-1525-dup-3,lucy,wighyt,693,prichar d circuit,restdown village,yugar,nsn,,08 37372324
rec-1973-dup-1,bailee,coulson,3,richmond street,de camgron,rochedale south,vic,19250992,03 48267655
rec-848-dup-1,weglkan,lucy,48,goldner circuit,,regency ldowns,nsw,19610101,04 51007547
rec-5819-dup-0,april,ryam,66,mugga w ay,,springvl south,vic,19680517,04 98979460
rec-7249-dup-1,danil,exceol,0,dugan street,medical centre,surrey hills,vic,19560257,08 35193386
rec-3334-dup-1,ol,paulsen,31,loureirostreet,,glenthompson,vic,19810621,07 61655344
rec-2557-org,emiily,,4,pocket avenue,the rookery,beenleigh,wa,19660203,04 40907367
rec-4075-org,jordan,reid,86,mugga way,inverpine retirement village,bayswater north,wa,19640930,07 70990178
rec-1919-org,jake,green,30,parkin street,yulunga,new farm,nsw,19520826,07 24358515
rec-5491-dup-2,sarah,allanby,14,fergussoj c rescent,,evansford,sa,19270811,02 10806935
rec-2147-org,alisa,white,10,victoria street,,munruben,nsw,19341026,02 98999363
rec-1143-dup-0,liat,nguyeb,130,mackenzie street,,,qld,19610212,02 52699044
rec-3721-dup-0,callum,steedz,1,newman strreet,mallow,canley vale,vic,19660844,08 42206765
rec-7771-org,lucy,campbell,6,john cleland crescent,toora,vermont south,qld,,04 77350148
rec-6793-dup-1,beanmb,averkin,139,karney street,,floreat,,19360601,04 72631459
rec-509-dup-1,,ransoj,4,goldfinch circuit,,canley vale,nsw,19281202,08 84378011
rec-5661-org,joshua,boyle,11,moorhouse street,,eden,nsw,19730722,02 28637471
rec-2702-dup-1,blade,vaceak,13,casey crescent,,smithfudld,,19140822,07 81289176
rec-3485-org,caitlin,huxley,7,inkster street,thorndale,warnbro,nsw,19760612,04 24737600
rec-4166-dup-2,callum,butt,1,maclaurin ceescent,,sunshine,wa,19491721,07 07735674
rec-2743-org,timothy,lavender,23,paul coe crescent,,elwood,wa,19751229,07 19839390
rec-3475-org,james,teague,141,hobler place,,leeton,,19960715,04 73716695
rec-5323-dup-2,imong,siviour,7,,,bucask,vic,19610514,07 50541530
rec-7739-dup-0,keev ah,steefs,25,o'connell street,,dali,nsw,19781106,02 83118079
rec-3846-org,chloe,van wensveen,60,chave street,,ascot,qld,19450129,07 08931999
rec-4886-org,molly,bowerman,18,badgery street,harvies haven,port sorell,sa,19270926,04 21416738
rec-3004-dup-1,adelq,naoum,271,freda bennett circuit,st francis vlge,easterneihts,act,,03 25512871
rec-6912-dup-1,blad,spratf,532,logan street,,aspley,wa,19491120,07 33937008
rec-7414-org,jayme,webb,49,nanda place,,kurwongbah,nsw,19290821,08 69696130
rec-2354-dup-2,connor,dizol,20,gouger street,,hoppers crossing,vic,19720221,02 33783310
rec-3156-dup-3,annabrmle,kennealy,17,pennefather street,cannonvale whitsunday shopping centre,londonderry,sa,19110420,08 10402723
rec-5596-org,sophie,godfrey,39,,,bonnyrigg,,19141216,
rec-5679-dup-0,benjjmin,gascvugne,85,currong hgreet,,christies beach,nse,19941107,04 66343239
rec-1557-dup-1,adele,,26,malcolm pm rp lace,,killara,wa,19730720,04 01164348
rec-478-dup-2,ash,campvll,18,krichaufo vrtreet,,seven hills,nsw,19030713,03 19498038
rec-3099-org,caitlin,singleton,5,biddlecombe street,,dianella,nsw,19020914,08 70555928
rec-4854-org,catherine,kraly,49,moynihan street,killara lodge,harrington,nsw,19270318,08 74599703
rec-5958-dup-1,connor,carboje,4,,,shoalhaven heads,qld,19131226,07 66688948
rec-3329-dup-1,jessica,clrkad,11,chauvel sreet,,watsonia,wd,19010213,07 38892959
rec-2009-dup-1,lilu,mangea,77,nicklin crescent,cambooya,lake munnmorah,vic,19281213,02 31344330
rec-2012-dup-2,amb,stanbury,28,windradyne street,,kahibah,,19751225,04 38298417
rec-5358-org,mia,shelley,84,wettenhall circuit,apple glen,salisbury plain,sa,19300407,02 76170824
rec-5456-dup-3,danieaalle,caranci,7,officer crescent,,carrara,vic,19918380,08 12244411
rec-5087-org,noah,portors,22,whiteley street,,frenchs forest,vic,19551111,02 85826591
rec-1250-org,holly,webb,26,petrie plaza,deauville,west perth,qld,19290413,04 91274245
rec-2068-org,shae,nguyen,2,,,wokalup,wa,19210430,04 66533702
rec-1535-dup-2,samuel,gard,16,john russell circuit,grnny flt,malbefn,wa,19921224,07 85427023
rec-4828-dup-0,millane,wehr,325,federaq higxway,medical centre,leppeinegton,sw,19280139,08 59725973
rec-5940-dup-0,troniyi,puttmer,27,garsiz zptreet,toowoomba,cressy,nsw,19380924,03 80161543
rec-3975-dup-1,jemma,nocack,29,galway place,,hawthon,wa,,07 58234469
rec-90-org,zac,darch,7,bates street,,karratha,qld,19120116,07 27536244
rec-3843-dup-0,henry,krollig,11,florentinxcircuit,the stockyards,clifton springs,vic,19931006,
rec-5-org,harry,mccully,51,a'beckett street,casuarina shoppingsqre,malvern east,nsw,19361219,04 82811993
rec-5812-org,rory,petersen,101,freeling crescent,carlow,brunswick west,nsw,19861217,07 14701217
rec-7252-org,ella,mcelhinney,100,rumbelow court,,cobar,tas,,08 57607455
rec-5656-org,holly,paterson,16,bunny street,,lismore south,sa,19930628,04 76061106
rec-9-dup-3,kiandra,burforbd,342,skertchly place,,burpengary,nsw,19490711,07 42306351
rec-5540-org,brooklyn,licourinos,16,tuckett place,rocky flat,eden hills,,19561201,08 44027816
rec-2312-dup-2,kae,kelakizos,216,northbournd avenue,,codod,,19980224,03 52798239
rec-3330-org,benjamin,seib,35,mccarthy place,dookanooka,st lucia,,19390602,08 81441199
rec-3309-dup-1,calbe,matthews,439,dunstan street,locn 82y00,noble park,nsw,19250809,03 21415150
rec-3917-dup-2,,vansyl,25,hambidge drescent,,rosebay,,19940225,02 14570885
rec-5269-dup-1,olivi,klemm,4,shannon icrcuit,,balwy nforth,nsw,19218012,
rec-7747-org,timothy,lovelock,448,mcnamara street,,keilor,wa,19740703,02 41371492
rec-1959-dup-1,addam,croou,2,,,seymour,nsw,19220628,07 09940607
rec-5203-dup-0,sa,bulgn,177,the national capital private hospital,,currambine,nsw,19900101,02 64590641
rec-1626-org,nicholas,godfrey,169,allambee street,argyle village,petersham,sa,19920807,02 94234358
rec-5678-dup-1,ruben,provan,131,stradbroke street,,thorpdale,qld,19404809,08 59444957
rec-6536-dup-1,indianfa,,162,,,sunshinenorth,sa,19931031,04 10591844
rec-7644-dup-2,mason,ella,7,darmody dteet,,tolwong,nsw,19620308,07 05326353
rec-7744-org,brooke,mcgirr,1,albermarle place,nootina,killara,nsw,19051209,04 41789620
rec-7039-dup-2,ngw hn,blaize,,chataway crescent,,bungonia,tas,19480826,02 58752880
rec-7191-org,abby,kempton,27,castleton crescent,,cherrybrook,wa,19480610,07 08228499
rec-3039-dup-0,mariznne,shuk,6262,morant cutcuit,,coffss harbour,,19120327,04 89366508
rec-2360-org,fergus,cragg-sapsford,15,attiwell circuit,,bogangar,wa,19350801,08 39754942
rec-4033-dup-0,elly,clariem,44,eggleston crescent,brindabella specialist centre,hawthzorn,,19310108,08 98988723
rec-3026-org,lucy,,12,toole place,,vermont south,vic,19510707,07 37004570
rec-3914-dup-1,ruby,burford,,cavanaugjbmstreet,,bayonet head,sa,19910909,03 25252310
rec-2329-org,elisha,ryan,4,long place,,safety beach,qld,19701003,03 81644932
rec-6030-org,stephanie,reid,25,stuckey place,,brighton,nsw,19200724,07 94778451
rec-5961-dup-0,jishua,stephdsvon,36,beazley rescent,,cremorne,sa,19310309,07 38628556
rec-802-org,lauren,aldous,563,rose place,tycannah station,graceville,wa,19581008,04 03551053
rec-3337-dup-0,riley,musolnio,71,macdonnel street,,ringwood,vkc,19840804,03 08572568
rec-560-org,benjamin,coulson,21,checchi place,,silverdale,vic,19320521,03 79798226
rec-4400-dup-1,broo,white,16,goldfinch circuit,,corlette,vic,19100207,07 32895448
rec-2354-dup-3,connr,dixln,20,gouger street,,hoppers crossing,vic,19720221,02 14697070
rec-3619-dup-1,shanatjj,priest,2,favelly place,springvale,toowoomba,sa,19470319,07 64056454
rec-4527-dup-1,arren,akaufnla,97,clift crescent,st vincent hosp,narellaun,wa,19790902,07 78285086
rec-6735-org,ruby,webb,4,packham place,,rivett,nsw,19310706,07 59994734
rec-7336-dup-1,cameron,mannspn,4,fenton greet,,ivagoe,nsw,19650302,03 32122758
rec-4079-dup-0,vewdka,albertini,2,bugden avenue,,mount tyson,vid,19030311,08 79537725
rec-274-org,larissa,egan,58,chase place,,lockington,sa,19470325,02 64107619
rec-495-dup-2,alexandra,togneklq,54,,,millmerran,vic,19340714,04 21414350
rec-3677-org,luke,millar,7,pomeroy street,shalomn,mount pleasant,vic,19431231,04 66988895
rec-1938-org,joshua,browne,2,wilari place,middle earth,coolum beach,sa,19221223,08 99023392
rec-7532-org,todd,stephenson,39,hansen circuit,,golden grove,qld,19531203,02 14320148
rec-5770-org,alexander,setright,24,benson crescent,minoru,clayton,nsw,,
rec-5889-dup-1,laura,dixon,89,herschellkcircuit,diamond downs,windsor,vic,19703302,08 75472719
rec-2215-dup-2,monrana,needham,,saville close,,anula,nsw,19010330,03 26275464
rec-6463-org,sara,mason,12,lycett street,,casula,wa,19231028,04 88507831
rec-7519-dup-0,amhner,tuimba,5,the boulevarde,timboram street,milperra,tas,19991130,02 01408926
rec-4321-org,mattheo,ranson,6,bundey street,lynden park stud,kolora,vic,19651219,08 99124130
rec-972-org,samuel,deck,11,gilruth street,wonkinya,ballarat,vic,19100625,02 45788609
rec-5217-dup-1,brigitte,ahmed,34,jennerukdourt,,goodna,act,19690831,04 92349752
rec-4700-dup-1,brifettr,ryah,96,baracchi vrpescent,,cronulla,nsw,19590317,04 82858455
rec-7078-dup-2,emiiyl,menzues,54,ainsli senue,,junee,qld,19091218,02 61679336
rec-7788-dup-1,josh,blafk,9,shackleton circuit,ark hall,torqsyay,vic,19430422,02 83680763
rec-4017-dup-0,ali,morrison,10,irvine street,tibarrum,warnbro,nsw,,02 64744657
rec-3678-dup-1,emiily,cljfz,50,murphy street,deltroit station,elanor heights,nsw,19700527,04 62516794
rec-2383-dup-0,cooper,,21,gingana street,,warburton,vic,19231125,03 48571749
rec-232-dup-1,blackwell,willipam,32,fred lane hostel,hopkins street,ermington,vc,19810102,02 66937302
rec-5722-dup-0,alexandra,whitrers,95,griggpface,,terrigal,sa,,03 86544593
rec-231-org,vanessa,armfield,54,loddon street,,brunswick west,qld,19091012,02 04628660
rec-2697-dup-1,kaa,webb,2,david street,,mount pleasant,vic,19560507,08 91802607
rec-3771-dup-1,riey,nevhi,201,blakey dlose,,nowa,vic,19170925,02 16157372
rec-4860-org,abigail,meares,3,bambridge street,,tarcutta,vic,19570905,04 19496118
rec-6845-org,chloe,kurasiak,495,crowley court,,st georges basin,nsw,19711112,03 04498295
rec-1609-dup-3,,macknowan,26,mundawarl ircuit,,belmont,tas,,04 76475319
rec-5316-org,joshua,miles,315,clermont street,,wallsend,sa,19170320,02 42541195
rec-517-dup-0,loudn,sok,8,mac georgejplace,sunrest stud,bucasia,qld,19350619,02 31304990
rec-5278-dup-2,emma,burgobd,199,becke pskace,,bellevue hill,qld,19541027,07 76088406
rec-1146-dup-1,katelyn,hallery,50,cavanaugk freet,,crookwell,qld,19780919,02 59948349
rec-6638-org,nicholas,spong,129,,mayfair,elizabeth vale,,19101104,02 30282097
rec-6489-org,kiria,,49,mawson drive,,berremangra,,19470722,08 95377798
rec-6192-org,tayla,cruttenden,153,luxor,kela,condell park,nsw,19220404,07 48239718
rec-4790-dup-1,bailey,grikj,5,moroney street,,forth,nsw,19188624,03 42856082
rec-6118-dup-1,lavey,bristow,6,napierjvlose,,kingsford,,19751224,02 40716854
rec-2721-org,aikaterina,clarke,43,fuhrman street,wilgee,kogarah,qld,19320205,04 72276845
rec-5072-dup-1,farah,noae,436,tate street,,port macq,,19040704,03 28430626
rec-2131-org,alexander,mason,56,dickinson street,university shores,brighton-le-sands,qld,19760816,07 14463268
rec-2061-dup-1,ja,bratlfic,40,oakwood place,,manunda,vix,19471026,03 51866193
rec-1650-dup-1,jeszica,bitmeszd,81,frenchamplsce,the rcoks,elliott,sa,19351006,08 55900540
rec-445-dup-0,isabella,crouch,25,,,alding be ach,wa,19021012,08 75499572
rec-4986-dup-3,mitchell,sefj,64,mugglestone place,charlestown,bundaberg,vic,19010320,08 18808079
rec-5007-org,anthony,defrancesco,31,mcclelland avenue,,bayswater north,nsw,,04 25783632
rec-128-dup-1,dixon,teneiole,17,galali place,,st andrews,tas,19290815,02 77912298
rec-302-org,finnbar,witty,9,broadhurst street,,keilor east,sa,19481014,03 36054506
rec-700-dup-2,tayag,vinten,16,marr street,yaroonga,bangor,vic,19180218,07 73897968
rec-5737-dup-1,hayden,browdd,1,ash alcd,,smithfield,sa,,
rec-1990-org,sophie,matthews,6,shumack street,,north ryde,nsw,19780214,03 63580957
rec-749-org,michael,elphick,3,mackerras crescent,hold fast shores,clovelly,vic,19540723,
rec-871-dup-1,etha,godfrey,25,wittenoozmrescent,,northhead,ws,19710908,07 00355755
rec-971-dup-1,amaua,hoogengeoborn,158,bullock circuit,villa 3,valley view,wa,19550914,02 75537737
rec-2637-dup-3,trevor,monshizada,119,shortland cfescent,gema,hoppers crossing,,19010604,03 19116556
rec-200-org,ka,mccarthy,9,mackellar crescent,,scarborough,nsw,19840428,08 53136999
rec-1916-dup-1,levo,campbsll,14,,,springvali south,qld,19531112,04 60492458
rec-3804-dup-1,daen,hartland,910,challinor crescent,,chewvon,wa,19280615,
rec-2813-dup-1,adamo,sekulitch,12,,,woodrm,,19530805,03 79076092
rec-5306-dup-1,willoxw,,76,bettington circuit,fairfield waters,moe,qld,19370202,08 01057655
rec-2434-dup-2,camoelw,coulson,46,wiburd street,windhalea,clayfield,nsw,19520203,08 02581659
rec-2560-org,harrison,papazacharoudakis,1,tom roberts avenue,,west swan,nsw,19460411,03 69134862
rec-1002-dup-2,leal,dixonl,18,bootledplwce,brookton house,woree,nsw,19861023,07 00776459
rec-6075-org,hanna,bartel,19,murranji street,,st albans,nsw,19791112,04 27079238
rec-3626-dup-0,caitin,westbrook,157,reveley crescent,,mossyzan,nsw,19611002,08 91240120
rec-4725-dup-3,yana,wisdan,20,richardssteet,,sefton,qld,19730516,02 73929282
rec-4882-org,gianni,waller,65,haswell place,jindalee bullagreen,marmion,nsw,19461122,03 39028282
rec-6187-dup-1,kirf,wolfenden,34,goldsborough close,,centennial park,nsw,19971616,03 49231123
rec-3091-org,benjamin,mckiernan,9,farrelly close,,beenleigh,vic,19840329,08 30287088
rec-3298-dup-0,marlee,spicef,5,beedhamzplace,,kirrawee,nsw,19781202,04 19713488
rec-7934-org,jackson,whitbourne,157,lawes place,,forrestfield,wa,19290811,04 20470686
rec-7018-org,oscar,,29,vincent place,greenhills,regency downs,nt,19800819,08 71007453
rec-5057-dup-1,hayotn,greenhalgh,59,,baroona,bundaegt,vic,,07 38284516
rec-2253-dup-0,dale,spargo,361,cottak cloce,section,swancciew,nsw,19769011,07 18130315
rec-2786-org,harriet,blackwell,14,clare dennis avenue,,minto,vic,19610513,02 94246817
rec-5206-dup-1,jedhnak,kyah,8,bromell circuit,,nicholls,vic,19971214,08 49067526
rec-5093-dup-2,vinc,stranger,253,point hutt road,,parwan,vic,19987109,08 61572278
rec-5913-org,lachlan,bullock,90,wallaroo road,bridgewater quest apartments,jingili,wa,19820506,08 85831025
rec-3748-dup-3,cooper,crokfr,8,aspinallmstreet,,surrey hills,,19770726,03 92052460
rec-7257-dup-3,jessica,grosvvtor,4,,,wangaratta,vic,19404112,02 28811096
rec-1865-dup-0,patuik,harkotsikas,5,edmondson street,,loftus,nsw,19470219,08 18928569
rec-3903-org,jordan,morrison,133,lutana street,,semaphore park,,,02 70566552
rec-3289-dup-1,jaden,vacroe,22,britten-jones drive,,south melbourne,vic,19100714,03 14191533
rec-1216-org,isabella,clisby,8,freda bennett circuit,john flynn hospital,penshurst,nsw,19390701,07 88217821
rec-7928-dup-1,jemma,grwrng,12,marrett street,,cooks hill,zw,19111010,08 25211149
rec-7917-dup-2,mgex,ryan,174,ebden street,,boondall,,19171206,03 89372346
